catchment,River,Station,Country,Latitude,Longitude,Catchment Area,Altitude (m),Number of Years,LINKNO,Ecoregion_Name,Continent,BIOME,ECO_NAME,quality,strmOrder,Magnitude,strmDrop,WSNO,length_km,drain_den,gord,PathLength,TotalLength,MeanTemp01,MeanTemp02,MeanTemp03,MeanTemp04,MeanTemp05,MeanTemp06,MeanTemp07,MeanTemp08,MeanTemp09,MeanTemp10,MeanTemp11,MeanTemp12,MeanTempAnn,MeanPrec01,MeanPrec02,MeanPrec03,MeanPrec04,MeanPrec05,MeanPrec06,MeanPrec07,MeanPrec08,MeanPrec09,MeanPrec10,MeanPrec11,MeanPrec12,MeanPrecAnn,CumPrec01,CumPrec02,CumPrec03,CumPrec04,CumPrec05,CumPrec06,CumPrec07,CumPrec08,CumPrec09,CumPrec10,CumPrec11,CumPrec12,CumPrecTotal,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,FEOW_ID,ID,cls1,cls10,cls11,cls12,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,Dam_SurfaceArea,Dam_Count,HydroLakes_Area_sqkm,MeanPopden_2000,MeanPopden_2005,MeanPopden_2010,MeanPopden_2015,MeanHumanFootprint,meanPercentDC_Imperfectly,meanPercentDC_ModeratelyWell,meanPercentDC_Poor,meanPercentDC_SomewhatExcessive,meanPercentDC_VeryPoor,meanPercentDC_Well,tempcv,precipcv,forest,otherveg,human,water,damareaN,damcountN,strmsize
4119313,KANKAKEE RIVER,"DUNNS BRIDGE, IN",US,41.2195,-86.9686,3925.000244,201,76,141106,Upper Mississippi,North America,"Temperate Grasslands, Savannas, and Shrublands",Central forest-grasslands transition,low,2,4,8,141106,188.678419,0.043203082,7,1.404247165,58.44874573,-5.300000191,-2.700000048,3.200000048,9.399999619,15.60000038,20.79999924,22.79999924,21.70000076,17.89999962,11.5,4.699999809,-2,9.799999873,79.43311608,68.81859445,113.9966808,148.4208825,145.1587171,169.4866137,151.4002454,146.1854686,147.5340036,120.4878906,128.6835589,113.610184,127.7679963,311775,270113,447437,582552,569748,665235,594246,573778,579071,472915,505083,445920,6017873,96,116,29,9681,290,-99,389,195,-35,215,-35,962,108,42,25,304,156,304,156,148,148,0.003986017,0,0.000113167,0.005402192,0.000476773,0.018267622,0.044861512,0.002455552,0.137892856,0.775832675,0.000159139,0.010575738,0,0,26.97944832,44.93429827,45.37954113,45.83790009,46.30987963,44.88590176,0,38.98844901,28.25178168,11.08715496,0,0,188.2723269,123.6137123,0.067591924,0.916181083,0.786408413,0.005561331,0,0,3
4119315,IROQUOIS RIVER,"NEAR CHEBANSE, IL",US,41.0089,-87.8234,5446.463379,191,101,144250,Upper Mississippi,North America,"Temperate Grasslands, Savannas, and Shrublands",Central forest-grasslands transition,high,2,5,0,144250,198.9781032,0.045980762,7,1.44103229,80.63376617,-5.5,-2.700000048,3.5,9.699999809,16,21.39999962,23.39999962,22.10000038,18.39999962,11.80000019,4.800000191,-2,10.07499995,64.16438993,61.51221016,116.4061807,146.8870613,159.4201484,161.4300765,158.2794081,142.7239928,134.2166373,110.6912795,119.3429488,104.5616137,123.3029956,349469,335024,634002,800015,868276,879223,862063,777341,731006,602876,649997,569491,8058783,97,115,28,10017,292,-107,399,154,-41,219,-41,961,106,38,27,310,146,298,146,148,148,0.000398325,0,0,0.000556965,1.43E-05,0.005523651,0.027008474,0.00051728,0.138272555,0.826413169,0,0.001348004,0,0,5.811434746,13.68053291,13.67132474,13.67820763,13.70162479,52.74558621,0,41.904624,27.72715845,15.82596648,0,0,187.9814086,127.7978623,0.03294475,0.965203004,0.827761173,0.000556965,0,0,3
4119317,FOX RIVER,"DAYTON, IL",US,41.3845,-88.7892,6843.4,140.91,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
4119318,VERMILION RIVER,"NEAR LEONORE, IL",US,41.2084,-88.9309,2731.910645,183,93,130362,Upper Mississippi,North America,"Temperate Grasslands, Savannas, and Shrublands",Central forest-grasslands transition,low,2,2,45,130362,90.83356515,0.034365114,7,1.12604022,40.77725601,-6.099999905,-3.200000048,3.400000095,9.800000191,16.20000076,21.39999962,23.39999962,22.20000076,18.20000076,11.69999981,4.300000191,-2.599999905,9.89166683,62.07560277,58.36135244,112.8232362,141.6660536,154.3370391,151.1378129,155.3927105,136.8613577,136.2742228,104.312709,114.1285498,97.31174791,118.7235329,169585,159438,308223,387019,421635,412895,424519,373893,372289,284973,311789,265847,3892105,97,115,28,10109,291,-108,399,201,-41,220,-41,924,103,36,29,301,135,293,135,148,148,0.000567967,0,0,0.000537899,0.000246197,0.003400661,0.04608902,0.00135273,0.126214093,0.816476821,0,0.005055663,0,0,2.589417696,20.06663372,20.13595097,20.21332401,20.29910307,45.758301,0,50.00000535,29.99999749,0,0,0,189.2317053,128.2817665,0.050303845,0.944043644,0.821532484,0.000537899,0,0,3
4119321,SPOON RIVER,"LONDON MILLS, IL",US,40.7073,-90.2801,2778.227539,163,82,136162,Upper Mississippi,North America,"Temperate Grasslands, Savannas, and Shrublands",Central forest-grasslands transition,high,2,3,0,136162,113.2294211,0.04508822,6,1.179492116,41.37892532,-5.300000191,-2.200000048,4.300000191,10.89999962,16.89999962,22,24.20000076,23,18.70000076,12.19999981,4.599999905,-2.200000048,10.5916667,57.02664659,53.94014633,112.6750763,151.0254269,157.1167206,165.0717926,159.6733866,150.0085915,150.2720688,111.9577125,106.3980527,87.9114459,121.9230889,158433,149858,313037,419583,436506,458607,443609,416758,417490,311044,295598,244238,4064761,103,116,28,10221,301,-105,406,208,-37,228,-37,930,108,33,31,306,126,302,126,148,148,0.0013654,0,0,0.001045139,0.000186215,0.021317012,0.031668572,0.000160479,0.141108346,0.801370197,0,0.001736794,2.099999905,1,1.292760134,17.53103508,17.21380471,16.90463637,16.60333408,45.57743343,0,47.19560899,24.39116667,0,0,0,186.7151959,132.6026028,0.054537199,0.942639022,0.803106991,0.001045139,0.000755878,0.000359942,2
4119322,SPOON RIVER,"SEVILLE, IL",US,40.49,-90.3404,4053.105713,150,110,143994,Upper Mississippi,North America,"Temperate Grasslands, Savannas, and Shrublands",Central forest-grasslands transition,high,3,5,0,143994,58.46117696,0.045917763,6,1.45281744,60.17912674,-4.900000095,-1.700000048,4.699999809,11.19999981,17,22.10000038,24.39999962,23.20000076,18.89999962,12.39999962,4.900000095,-1.799999952,10.86666663,56.89982357,53.8875656,112.8060881,149.9235507,155.7445191,163.3290733,162.3885599,147.4336083,150.4870692,113.2533994,105.3513109,87.69151983,121.599674,230621,218412,457215,607656,631249,661990,658178,597564,609940,459028,427000,355423,5914276,107,118,29,10057,304,-99,403,210,-31,229,-31,944,107,36,30,309,132,298,132,148,148,0.001161966,0,0,0.001154016,0.000178856,0.025005875,0.030866022,0.000153328,0.136815107,0.80337013,0,0.001245089,2.099999905,1,3.892053604,44.10807688,43.26821725,42.4493927,41.65108163,126.0669563,0,46.22693933,22.45381541,0,0,0,185.3821635,132.5253203,0.057212719,0.940338565,0.804615219,0.001154016,0.000518121,0.000246724,2
4119325,SALT CREEK,"NEAR GREENVIEW, IL",US,40.132,-89.7357,4364.992676,150,83,148578,Upper Mississippi,North America,"Temperate Grasslands, Savannas, and Shrublands",Central forest-grasslands transition,medium,3,5,4,148578,78.54495872,0.059581609,6,1.627817631,64.18344116,-4.300000191,-1.200000048,5.099999905,11.5,17.39999962,22.5,24.5,23.29999924,19.29999924,12.80000019,5.400000095,-1.100000024,11.2666665,64.92061294,64.1203825,122.5965402,146.1516771,165.9601868,149.3716137,155.235312,142.2886694,133.2119074,108.3064818,112.4027086,106.7772697,122.6119469,283378,279885,535133,637951,724415,652006,677601,621089,581469,472757,490637,466082,6422403,112,116,29,9957,306,-91,397,214,-25,233,-25,918,98,39,25,290,146,278,146,148,148,0.001839812,0,0,0.003666579,0.000408759,0.00619625,0.021040982,0.00105782,0.128417911,0.826515634,3.45E-05,0.010843025,18.70000076,1,24.85023499,134.9095647,140.2215008,145.9058814,151.9850012,160.1804162,0,49.99996577,30.00001096,0,0,0,183.5305975,126.9627232,0.029485803,0.955991365,0.837358659,0.003701079,0.004284085,0.000229095,2
4119327,LA MOINE RIVER,"RIPLEY, IL",US,40.0248,-90.6318,3010.48584,147,103,118514,Upper Mississippi,North America,"Temperate Grasslands, Savannas, and Shrublands",Central forest-grasslands transition,low,2,2,9,118514,87.3936599,0.028907639,6,1.194728971,44.55825424,-4.199999809,-1.100000024,5.199999809,11.60000038,17.29999924,22.5,24.79999924,23.5,19.29999924,12.80000019,5.400000095,-1.200000048,11.32499986,55.56877158,56.08994992,113.6394649,147.2383607,168.8003289,152.6663882,164.1814731,136.9386943,158.4538262,116.1197955,109.6773137,86.84013608,122.1845419,167289,168858,342110,443259,508171,459600,494266,412252,477023,349577,330182,261431,4414018,111,118,29,9866,306,-92,398,212,-24,231,-24,962,109,39,29,316,138,296,138,148,148,0.000134226,0,0,0.000285497,0.000113132,0.059416347,0.025586413,0,0.117415446,0.795291224,0,0.001801301,0,0,0,10.54768142,10.45391639,10.36281824,10.27433915,35.25208138,0,40.684611,18.52272923,0,0,0,183.5105515,132.5024971,0.085250118,0.91270667,0.797092525,0.000285497,0,0,2
4119400,ILLINOIS RIVER,VALLEY CITY,US,39.7034,-90.6454,61525.78906,132,85,181778,Upper Mississippi,North America,"Temperate Grasslands, Savannas, and Shrublands",Central forest-grasslands transition,low,5,55,0,181778,2707.587241,0.044374051,8,6.596710682,913.6842651,-3.700000048,-0.600000024,5.599999905,12,17.5,22.60000038,25,23.79999924,19.60000038,13.10000038,5.800000191,-0.699999988,11.6666667,62.76307966,60.19306792,115.0402962,147.0029907,159.1624935,157.1602112,155.1505986,141.7035707,141.6784593,109.6816165,115.7164192,99.0852144,122.0281682,3861548,3703426,7077945,9044475,9792598,9669406,9545763,8718424,8716879,6748248,7119544,6096296,90094552,115,119,30,9742,309,-87,396,215,-18,234,-18,936,107,38,27,305,138,284,138,148,148,0.004397336,0,0.00019145,0.00587943,0.000553265,0.021634492,0.034549498,0.001324212,0.125475697,0.786461998,0.000239093,0.019271657,104.3999939,15,344.967926,60.81105064,63.94671996,67.62549705,71.98004499,48.71091957,0,44.53664133,27.53720474,2.239598969,0,0,181.9552572,128.3992529,0.061134591,0.913261907,0.805733655,0.006118523,0.001696849,0.0002438,3
4119401,ILLINOIS RIVER,"HENRY, IL",US,41.1073,-89.3565,28149.78906,138,42,176202,Upper Mississippi,North America,"Temperate Grasslands, Savannas, and Shrublands",Central forest-grasslands transition,low,3,24,0,176202,1170.658745,0.041547891,8,4.468710423,421.0671997,-5.699999809,-2.700000048,3.700000048,10.30000019,16.39999962,21.60000038,23.79999924,22.70000076,18.60000038,12,4.599999905,-2.299999952,10.25000006,63.87820513,57.92785859,110.302283,147.7884609,154.5653501,162.8421794,154.5875172,146.2442575,143.2004336,108.9455055,118.0934959,99.11164855,122.2905996,1798158,1630657,3104986,4160214,4350982,4583973,4351606,4116745,4031062,3066793,3324307,2789972,41309455,102,120,29,10201,302,-107,409,206,-39,226,-39,919,103,33,31,301,127,294,127,148,148,0.005871376,0,0.000111801,0.00475912,0.000813202,0.010707925,0.039270737,0.002185262,0.131034552,0.77431939,0.000202531,0.030684608,27.29999924,4,104.7644043,91.40225521,97.65339776,105.0443881,113.8611865,51.20444742,0,44.92122471,31.39733341,4.894995606,0,0,187.964186,128.9860781,0.05666324,0.907539204,0.805003998,0.004961651,0.000969812,0.000142097,3
4119410,SANGAMON RIVER,"NEAR OAKFORD, IL",US,40.1239,-89.9851,12956.82227,141,115,165154,Upper Mississippi,North America,"Temperate Grasslands, Savannas, and Shrublands",Central forest-grasslands transition,high,4,13,9,165154,420.195092,0.045001089,7,2.954799414,190.0422363,-4.300000191,-1.200000048,5.099999905,11.5,17.39999962,22.5,24.60000038,23.39999962,19.29999924,12.80000019,5.400000095,-1.200000048,11.2749999,67.48537425,68.20414617,124.1516605,145.8162318,164.1201026,150.1572654,153.0893115,138.6177847,128.000984,106.6168055,117.3721433,107.1545917,122.5655334,874396,883709,1608611,1889315,2126475,1945561,1983551,1796046,1658486,1381415,1520770,1388383,19056718,111,117,29,9946,306,-92,398,214,-25,233,-25,929,99,39,25,293,147,280,147,148,148,0.001906417,0,0,0.003634103,0.00037863,0.011189608,0.02006296,0.000610123,0.123697925,0.825428857,4.82E-05,0.01307495,52.60000229,5,75.53211975,61.88322461,62.97382702,64.13899481,65.38238933,68.92083809,0,49.08844925,28.55118705,0,0,0,183.6299524,125.5152414,0.033537615,0.949736905,0.838503807,0.003682303,0.004059638,0.000385897,3
4119430,BLACK RIVER,"NEAR GAILSVILLE, WI",US,44.0602,-91.2874,5038.665527,218,92,159042,Upper Mississippi,North America,Temperate Broadleaf and Mixed Forests,Upper Midwest forest-savanna transition,medium,2,8,17,159042,254.094625,0.053221366,6,2.233395815,78.53623962,-10.10000038,-6.5,0.400000006,8.199999809,14.69999981,19.79999924,22.39999962,20.79999924,16.10000038,9.699999809,1.100000024,-6.5,7.508333129,40.69629129,36.6815378,80.20536347,114.0551991,149.6652231,172.9575014,174.4066946,179.5227318,175.1807091,104.4034372,86.31809309,56.59613611,114.2240765,205055,184826,404128,574686,754113,871475,878777,904555,882677,526054,434928,285169,6906443,70,120,26,11205,286,-163,449,193,-85,206,-85,819,107,21,47,317,75,315,75,148,148,0.023846623,0,0,0.002032933,0.000232435,0.226592192,0.148347485,1.46E-05,0.046772964,0.549874016,4.87E-05,0.002223879,3.200000048,1,19.54073524,11.60403822,11.89864964,12.20161143,12.5131797,30.06797497,6.366146868,37.92646378,17.8779681,18.95312722,0,0,201.930452,148.0096106,0.399018735,0.59666158,0.552097895,0.002081633,0.000635089,0.000198465,2
4119431,BLACK RIVER,"NEILLSVILLE, WI",US,44.5597,-90.6151,1939.9,293.32,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4119440,CHIPPEWA RIVER,"DURAND, WI",US,44.6283,-91.9691,22723.4668,215,95,173098,Upper Mississippi,North America,Temperate Broadleaf and Mixed Forests,Upper Midwest forest-savanna transition,high,4,26,14,173098,236.5223217,0.046270832,8,3.935132265,359.9794922,-10.39999962,-7,-0.200000003,8.100000381,14.89999962,19.79999924,22.29999924,20.89999962,15.89999962,9.5,0.600000024,-7.199999809,7.266666525,45.19332411,34.64004885,75.28701562,108.1237305,148.3846206,175.5446048,168.1905773,184.6052821,177.4705434,112.5632819,79.12111368,55.48664784,113.7175659,1026949,787142,1710782,2456946,3371813,3988982,3821873,4194872,4032746,2557828,1797906,1260849,31008688,69,122,26,11305,287,-166,453,206,-87,206,-87,812,108,19,48,317,73,317,73,148,148,0.02612826,0,2.39E-05,0.020473244,0.001096915,0.319461267,0.204073188,0.000133472,0.03157122,0.393361743,0.000904246,0.002840536,218.4000092,18,640.0618896,62.41454988,64.07856537,65.85223751,67.74100115,119.9031028,4.076653617,32.41149916,19.98647908,21.68962341,2.327808317,0,203.5400788,148.9809469,0.55075963,0.425066435,0.396202279,0.02137749,0.00961121,0.000792133,3
4119441,CHIPPEWA RIVER,"CHIPPEWA FALLS, WI",US,44.9269,-91.4093,13986.36133,260,135,167994,Upper Mississippi,North America,Temperate Broadleaf and Mixed Forests,Upper Midwest forest-savanna transition,high,3,16,27,167994,913.8742962,0.065640813,7,3.169790983,223.1493683,-11.10000038,-7.599999905,-1.299999952,6.800000191,14.39999962,19.20000076,22,20.5,15.39999962,8.800000191,0.400000006,-7.5,6.666666679,46.8330529,35.3046792,75.43548855,104.5434167,147.6421888,173.7809386,168.691981,185.6382757,180.611593,115.6788361,82.66331555,57.8495708,114.5561114,655024,493784,1055068,1462182,2064977,2430563,2359387,2596404,2526099,1617926,1156159,809105,19226678,64,123,27,11331,282,-170,452,201,-92,201,-92,800,113,18,50,319,72,319,72,148,148,0.035621424,0,3.15E-05,0.027335433,0.001598635,0.384254873,0.282034264,0.000165351,0.012368756,0.254557452,0.001028935,0.001098224,168.6999969,9,519.2701416,6.894742852,6.997258442,7.116910934,7.254191334,21.82780467,3.781961137,22.59714786,22.05435568,27.8387877,3.781961137,0,205.4076086,148.3033369,0.703509196,0.267091559,0.255655676,0.028364368,0.01206175,0.000643484,3
4119442,CHIPPEWA RIVER,"NEAR BRUCE, WI",US,45.4522,-91.261,3439.217773,330,110,141314,Upper Mississippi,North America,Temperate Broadleaf and Mixed Forests,Western Great Lakes forests,low,2,4,4,141314,196.8393529,0.059459061,6,1.36317265,55.42791367,-12.39999962,-8.699999809,-1.899999976,6,13,17.70000076,20.20000076,18.79999924,13.89999962,7.5,-1,-9,5.341666748,46.97259978,35.33099909,78.81181649,102.5006334,143.4233109,171.7038696,177.911095,187.2681646,187.6432499,121.7736205,80.68375378,57.16794137,115.9325879,161549,121511,271051,352522,493264,590527,611875,644056,645346,418806,277489,196613,4784609,57,132,28,11166,279,-180,459,180,-98,191,-98,827,112,21,48,324,80,322,80,148,148,0.040868007,0,2.42E-05,0.023750005,0.000695262,0.459874693,0.355128923,1.56E-05,0.003768917,0.115466697,0.000425668,6.92E-05,61.90000153,2,114.2640762,2.692178494,2.686273104,2.680975983,2.676279164,18.21109754,4.079697958,19.57963393,21.60056495,28.10871954,4.079697958,0,207.7771138,148.9873634,0.856566885,0.119251214,0.115535897,0.024175673,0.017998279,0.000581528,2
4119445,RED CEDAR RIVER,"MENOMONIE, WI",US,44.8839,-91.9327,4630.284668,243,116,146554,Upper Mississippi,North America,Temperate Broadleaf and Mixed Forests,Upper Midwest forest-savanna transition,high,3,6,29,146554,85.91040861,0.050667213,7,1.611150503,72.70679474,-10.80000019,-7.199999809,-0.699999988,7.5,14.39999962,19.39999962,21.89999962,20.60000038,15.5,9,0.400000006,-7.5,6.874999938,43.48847089,35.1365006,75.31610365,111.4128044,145.1455036,181.5480171,166.7502228,187.2377321,176.1293438,111.7592194,71.6143874,52.44947501,113.1656484,201364,162692,348735,515873,672065,840619,772101,866964,815529,517477,331595,242856,6287870,68,126,27,11354,289,-169,458,205,-89,205,-89,803,110,19,48,316,74,316,74,148,148,0.011574773,0,2.22E-05,0.013667158,0.00033644,0.243382377,0.075640977,5.98E-05,0.054064327,0.598450111,0.001216855,0.001634596,40.80000305,6,102.5690765,45.4521877,46.57418453,47.76185756,49.02159748,85.75570045,2.170201215,56.87316361,16.08142554,1.648665276,0,0,204.6833074,150.4223959,0.330934567,0.652574238,0.600084707,0.014884013,0.008811554,0.001295817,3
4119447,FLAMBEAU RIVER,"NEAR BRUCE, WI",US,45.3725,-91.2096,5039.647461,324,72,141314,Upper Mississippi,North America,Temperate Broadleaf and Mixed Forests,Western Great Lakes forests,high,2,4,4,141314,196.8393529,0.059459061,6,1.636497855,81.07272339,-11.89999962,-8.399999619,-1.700000048,6.099999905,13.10000038,17.60000038,20,18.89999962,14.10000038,7.800000191,-0.699999988,-8.5,5.533333465,47.25310686,35.46994138,78.97159535,103.706262,144.7490138,172.4015433,175.3654411,186.7505629,185.8499046,120.5286689,81.18960764,57.68141566,115.826422,238139,178756,397989,522643,729484,868843,883780,941157,936618,607422,409167,290694,7004692,61,129,28,11163,281,-174,455,195,-94,195,-94,825,114,20,49,325,77,325,77,148,148,0.039054598,0,3.32E-05,0.020723831,0.000893379,0.459268484,0.321448607,8.21E-05,0.004786305,0.152496003,0.000448997,0.000825213,69,3,148.4194794,6.713950731,6.598583393,6.487974822,6.381945073,29.70707206,4.38403914,19.87991239,22.64917852,27.18190815,4.38403914,0,207.1824977,148.5489012,0.820665068,0.157364408,0.153321216,0.021172828,0.013691434,0.00059528,2
4119450,WISCONSIN RIVER,"MUSCODA,, WI",US,43.198,-90.4435,26936,203.23,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
4119451,WISCONSIN RIVER,"WISCONSIN DELLS, WI",US,43.6061,-89.7571,22405.03516,271,88,173586,Upper Mississippi,North America,Temperate Broadleaf and Mixed Forests,Upper Midwest forest-savanna transition,medium,3,30,9,173586,1082.910525,0.055697071,7,4.403920174,352.1594238,-9.300000191,-6.199999809,0.100000001,7.400000095,14.30000019,19.29999924,21.79999924,20.60000038,16,9.399999619,1.399999976,-5.699999809,7.424999911,43.84871494,38.65751577,80.33310312,113.3012281,148.0878729,160.8395155,159.8411239,172.8899764,176.5518765,104.9423928,87.02508102,58.80722751,112.0938024,982432,866123,1799866,2538518,3317914,3603615,3581246,3873606,3955651,2351238,1949800,1317578,30137587,70,121,28,10759,279,-153,432,189,-78,201,-78,809,103,25,41,299,86,296,86,148,148,0.041140836,0,5.38E-05,0.027737578,0.001224092,0.209625187,0.212349979,0.000596109,0.044839495,0.455515855,0.001365751,0.005625086,236,12,728.2418823,24.68545573,25.10078808,25.53538842,25.98999128,37.91381865,3.652176399,27.05075815,16.89623687,37.49494228,0.986250388,0,201.9710848,145.3152157,0.464340094,0.500951459,0.461140941,0.029103329,0.010533347,0.000535594,3
4119452,WISCONSIN RIVER,"WISCONSIN RAPIDS, WI",US,44.3947,-89.8254,13956.65918,304,108,169602,Upper Mississippi,North America,Temperate Broadleaf and Mixed Forests,Upper Midwest forest-savanna transition,high,3,21,22,169602,781.6198842,0.053750178,7,3.361214161,220.6949615,-9.899999619,-6.800000191,-0.699999988,7,14.10000038,19,21.60000038,20.29999924,15.5,8.899999619,0.699999988,-6.699999809,6.916666667,46.04031608,38.07487115,76.81279497,108.9275005,148.347321,162.2819595,158.0345247,175.2390001,179.6776698,108.4379134,87.6755665,60.14390616,112.4744453,642569,531398,1072050,1520264,2070433,2264914,2205634,2445751,2507700,1513431,1223658,839408,18837210,64,121,27,10925,278,-160,438,184,-86,197,-86,821,106,25,42,306,86,297,86,148,148,0.036420487,0,6.52E-05,0.028581887,0.001773129,0.260179071,0.255403081,0.000262725,0.027820747,0.381674434,0.00122663,0.00670376,84.40000153,8,497.6825562,23.26172388,23.54390772,23.83843965,24.14564417,31.06531147,1.583256732,24.65858067,16.44397713,35.29306288,1.583256732,0,204.0271992,145.5735821,0.553775768,0.409757906,0.388378194,0.029808517,0.006047293,0.000573203,3
4119453,WISCONSIN RIVER,"ROTHSCHILD, WI",US,44.8858,-89.6348,10357.45313,355,79,161770,Upper Mississippi,North America,Temperate Broadleaf and Mixed Forests,Upper Midwest forest-savanna transition,high,3,17,17,161770,499.3805142,0.052101937,7,2.48576498,164.1937103,-10.89999962,-7.900000095,-1.700000048,6.099999905,13.39999962,18.29999924,21,19.60000038,14.69999981,8.100000381,0,-7.599999905,6.091666639,47.28720409,38.30372149,75.73454498,106.9558304,145.3667211,162.9443048,155.7886847,176.9031418,181.1122847,110.1371144,88.04287971,61.24652384,112.4852463,489775,396729,784417,1107790,1505629,1687688,1613574,1832266,1875862,1140740,911900,634358,13980728,57,117,26,11004,270,-168,438,178,-94,191,-94,818,106,24,44,311,85,303,85,148,148,0.043705472,0,5.49E-05,0.031057774,0.002262282,0.294535819,0.316104918,0.00019733,0.015586494,0.290503306,0.00123154,0.004874075,59,6,438.6619263,21.07592533,21.25557558,21.44678726,21.64983259,31.11614636,2.133437085,21.28878207,15.39607649,41.19960413,2.133437085,0,206.7409789,145.4295581,0.656608491,0.30628713,0.295377381,0.032289314,0.005696381,0.000579293,3
